2014-11-23 19:43:00,0.327,2,0.204,13.141,0.158,0.731
2014-08-06 17:51:00,0.857,2,0.881,13.669,0.122,0.626
2013-04-03 12:10:00,0.477,3,0.398,14.643,0.188,0.59
2014-08-10 01:03:00,0.835,2,0.785,14.414,0.254,0.718
2013-11-26 23:56:00,0.43,3,0.479,13.509,0.247,0.821
2014-10-24 17:48:00,0.548,0,0.606,16.114,0.288,0.853
2014-10-01 12:20:00,0.56,2,0.317,22.435,0.262,0.675
2014-09-22 09:07:00,0.52,2,0.546,19.608,0.013,0.904
2013-05-15 02:32:00,0.49,2,0.63,13.733,0.495,0.627
2014-08-30 06:49:00,0.626,3,0.722,22.196,0.163,1.071
2015-01-03 11:19:00,0,0,0.292,16.044,0.062,0.944
2013-12-24 03:55:00,0.532,3,0.382,15.953,0.065,0.613
2013-01-22 16:05:00,0.207,3,0.21,19.363,0.214,0.972
2014-12-01 14:51:00,0.307,2,0.416,14.564,0.057,0.496
2014-05-28 06:57:00,0.541,2,0.496,19.55,0.217,0.802
2014-12-01 18:39:00,0.306,2,0.346,14.396,0.188,0.502
2014-12-02 00:11:00,0.424,3,0.443,17.512,0.099,0.719
2013-04-24 22:59:00,0.598,2,0.504,15.986,0.182,0.398
2014-10-16 22:34:00,0.207,2,0.483,20.321,0.229,0.552
2014-02-11 03:32:00,0.337,3,0.345,16.812,0.054,0.952
2013-04-12 02:53:00,0.369,0,0.318,19.241,0.035,0.821
2013-05-06 17:22:00,0.657,2,0.668,21.943,0.22,0.599
2013-10-28 01:53:00,0.382,2,0.357,21.194,0.091,0.948
2014-02-25 20:17:00,0.398,2,0.232,13.47,0.397,0.273
2013-04-16 18:09:00,0.397,0,0.487,17.202,0.281,0.688
2014-07-01 10:32:00,0.895,2,0.613,14.187,0.328,0.288
2015-01-04 17:32:00,0.351,2,0.448,18.158,0.334,0.424
2013-08-21 20:50:00,0.74,2,0.64,16.888,0.343,0.288
2014-12-07 01:00:00,0.326,3,0.327,17.383,0.111,0.878
2014-06-26 01:07:00,0.518,2,0.614,14.1,0.148,0.724
2014-03-27 12:42:00,0.626,3,0.692,21.592,0.24,0.938
2013-08-18 09:19:00,0.763,0,0.575,14.522,0.351,0.897
2013-07-11 01:20:00,0.622,2,0.747,18.267,0.171,0.915
2014-04-01 23:58:00,0.131,2,0.176,13.053,0.246,0.407
2014-10-04 05:21:00,0.512,2,0.555,17.608,0.255,0.678
2013-12-28 23:26:00,0.251,2,0.175,16.345,0.021,0.709
2014-11-12 15:40:00,0.481,3,0.208,15.736,0.219,0.483
2013-07-18 04:43:00,0.63,2,0.79,13.983,0.245,0.385
2014-05-12 22:02:00,0.665,3,0.425,21.099,0.198,0.311
2014-04-15 17:44:00,0.794,2,0.585,19.101,0,0.069
2013-04-10 16:33:00,0.608,2,0.482,17.535,0.443,0.29
2013-09-07 21:03:00,0.658,2,0.44,13.278,0.107,0.649
2013-11-21 23:51:00,0.24,2,0.401,14.539,0.139,0.437
2013-08-12 22:26:00,0.716,2,0.792,16.173,0.071,0.81
2014-03-17 00:46:00,0.305,2,0.318,16.541,0.174,0.661
2013-04-11 17:34:00,0.46,2,0.528,13.273,0.293,0.331
2014-11-02 06:42:00,0.523,3,0.461,22.501,0.288,0.662
2013-02-25 08:37:00,0.251,3,0.223,16.034,0.281,0.471
2013-01-13 01:58:00,0.039,2,0.008,20.047,0.483,0.425
2014-09-08 15:39:00,0.84,2,0.615,14.98,0.242,0.658
2013-05-23 18:05:00,0.494,2,0.554,19.971,0.196,0.479
2014-04-16 16:16:00,0.391,2,0.462,18.777,0.394,0.299
2014-08-04 00:04:00,0.727,2,0.701,22.957,0.069,0.646
2014-07-05 11:42:00,0.822,2,0.609,18.952,0.301,0.316
2014-09-19 11:23:00,0.686,3,0.588,16.308,0.091,0.643
2013-08-31 12:12:00,0.71,0,0.544,15.037,0.441,0.89
2013-09-20 05:40:00,0.354,2,0.469,13.11,0.129,0.87
2014-11-12 04:10:00,0.082,3,0,18.678,0.308,0.278
2013-01-08 11:18:00,0.218,2,0.282,18.283,0.322,0.353
2013-06-05 18:48:00,0.511,0,0.791,18.15,0.382,0.492
2013-06-03 10:22:00,0.688,2,0.847,19.436,0.32,0.515
2013-01-28 05:07:00,0.287,2,0.117,18.793,0.257,0.453
2014-09-06 03:56:00,0.926,2,0.509,18.38,0.034,0.758
2013-08-25 02:48:00,0.764,2,0.603,14.401,0.229,0.606
2013-12-03 06:11:00,0.662,2,0.481,21.037,0.288,0.894
2014-10-05 21:20:00,0.453,2,0.571,20.047,0.02,0.521
2013-06-24 19:44:00,0.659,2,0.446,20.117,0.328,0.719
2014-06-14 18:55:00,0.818,2,1.111,16.409,0.202,0.387
2014-01-07 15:12:00,0.091,2,0.101,17.274,0.398,0.132
2014-05-26 12:20:00,0.595,3,0.567,21.003,0.293,0.924
2015-01-04 10:55:00,0.022,2,0.172,18.659,0.552,0.364
2013-03-27 07:37:00,0.279,3,0.272,16.241,0.268,0.859
2013-05-01 05:09:00,0.526,3,0.536,18.476,0.205,1.006
2014-02-10 15:44:00,0.441,2,0.534,16.916,0.454,0.248
2014-01-10 05:04:00,0.373,3,0.017,18.572,0.138,0.743
2013-10-14 03:22:00,0.457,2,0.498,22.354,0,0.881
2013-02-18 16:08:00,0.315,2,0.529,21.606,0.471,0.331
2013-07-05 05:16:00,0.404,2,0.641,14.472,0.22,0.601
2013-03-12 10:18:00,0.454,3,0.104,20.212,0.202,0.294
2013-04-07 10:21:00,0.288,2,0.439,20.342,0.367,0.429
2014-05-10 10:17:00,0.57,2,0.401,19.615,0.136,0.5
2014-07-30 21:13:00,0.714,2,0.56,19.006,0.206,0.66
2013-08-02 13:31:00,0.96,2,0.781,19.093,0,0.331
2014-10-05 10:33:00,0.383,2,0.692,22.168,0.169,0.37
2013-09-26 10:51:00,0.779,3,0.489,13.641,0.268,1.05
2013-12-06 17:20:00,0.403,2,0.338,15.996,0,0.378
2014-08-22 00:43:00,0.569,2,0.389,22.23,0.151,0.538
2014-09-09 01:25:00,0.518,2,0.58,18.224,0.172,0.858
2014-02-11 15:06:00,0.273,2,0.688,21.941,0.246,0.534
2014-01-31 12:46:00,0.466,3,0.423,22.667,0.218,0.826
2014-08-19 08:19:00,0.746,3,0.439,19.694,0.085,0.896
2013-04-08 03:15:00,0.452,2,0.443,19.871,0.349,0.776
2014-08-12 01:18:00,0.408,2,0.757,14.609,0,1.549
2013-12-01 01:03:00,0.375,2,0.405,21.98,0,0.829
2014-12-11 10:57:00,0,2,0.127,17.74,0.232,0.507
2013-05-12 17:30:00,0.388,0,0.489,14.322,0.285,0.633
2013-03-19 23:24:00,0.293,3,0.31,16.607,0.194,0.806
2014-09-19 04:00:00,0.427,2,0.499,20.312,0.005,0.608
2013-09-22 23:45:00,0.058,2,0.373,22.593,0.368,0.713
2014-01-08 13:24:00,0,3,0.639,16.505,0.27,0.82
2013-06-20 00:35:00,0.69,2,0.644,15.509,0.166,0.512
2013-04-05 04:16:00,0.245,3,0.209,19.336,0.345,1.055
2014-01-26 01:37:00,0.22,3,0.088,22.438,0.234,0.672
2013-08-25 08:09:00,0.624,2,0.724,16.351,0.149,0.807
2014-06-28 00:52:00,0.831,2,0.528,14.975,0,0.994
2013-09-18 07:03:00,0.557,2,0.244,15.704,0.157,0.629
2013-09-19 13:03:00,0.595,3,0.965,18.992,0.246,0.72
2014-12-13 12:00:00,0.431,3,0.289,14.549,0.106,0.78
2014-03-27 10:29:00,0.483,3,0.566,22.636,0.097,1.053
2014-11-23 09:14:00,0.127,2,0.259,22.226,0.388,0.88
2013-08-25 12:50:00,1.241,2,0.343,16.027,0.225,0.54
2014-07-21 01:37:00,0.678,3,0.577,22.604,0.157,0.825
2013-06-17 23:45:00,0.651,2,0.683,14.037,0.133,0.42
2014-08-19 23:27:00,0.763,2,0.676,17.96,0.217,0.672
2013-08-13 08:16:00,0.728,2,1.016,20.446,0.043,0.744
2014-09-23 02:02:00,0.584,0,0.651,19.993,0.307,1.01
2013-02-22 14:16:00,0.654,2,0.546,19.06,0.159,0.379
2014-07-06 05:22:00,0.459,2,0.582,21.012,0.24,0.764
2014-12-17 20:44:00,0.212,2,0.368,22.669,0.284,0.522
2014-10-20 00:44:00,0.368,3,0.388,17.626,0.188,0.512
2014-06-22 18:05:00,0.673,2,0.589,19.154,0.201,0.537
2013-06-23 03:00:00,0.457,2,0.627,19.251,0.106,0.75
2013-03-17 05:52:00,0.49,2,0.331,13.707,0.181,0.683
2013-07-08 03:41:00,0.643,2,0.346,21.828,0,0.764
2013-07-06 18:59:00,0.834,2,0.731,16.761,0.335,0.226
2013-06-15 16:24:00,0.686,3,0.753,15.233,0.246,0.402
2013-03-22 14:12:00,0.577,2,0.663,17.619,0.084,0.589
2014-12-18 11:16:00,0.229,2,0.583,19.208,0.266,0.408
2013-12-09 10:54:00,0.387,3,0.132,21.342,0.113,0.85
2014-08-08 01:47:00,0.732,2,0.586,21.767,0.175,0.775
2013-11-23 16:08:00,0.044,2,0.67,16.399,0.295,0.4
2013-11-15 05:44:00,0.257,2,0.308,19.142,0.287,0.511
2014-10-27 02:26:00,0.136,2,0.242,18.732,0,0.89
2014-04-06 03:30:00,0.325,3,0.329,14.419,0.152,0.75
2013-01-09 20:34:00,0.198,2,0.231,20.473,0.181,0.334
2014-07-25 17:07:00,0.737,3,0.572,17.167,0.422,0.853
2014-10-04 04:27:00,0.523,2,0.572,15.243,0.29,0.526
2014-12-31 11:53:00,0.247,0,0.226,19.692,0.432,0.763
2013-01-07 19:07:00,0.259,2,0.169,16.134,0.165,0.474
2014-03-01 14:02:00,0.32,2,0.713,13.794,0.634,0.381
2013-07-27 13:47:00,0.654,2,0.792,19.401,0.04,0.479
2014-10-23 04:40:00,0.463,2,0.488,15.307,0.093,0.646
2013-08-11 11:44:00,0.99,2,0.739,22.114,0,0.536
2013-01-30 01:21:00,0,3,0.393,19.49,0.226,0.859
2014-04-12 22:34:00,0.455,2,0.516,21.677,0.117,0.227
2014-08-28 09:24:00,0.691,3,0.72,18.612,0.066,0.672
2013-03-01 11:48:00,0.46,2,0.459,14.539,0.458,0.798
2013-07-30 23:14:00,0.779,2,0.72,19.242,0.093,0.688
2014-07-28 06:59:00,0.586,3,0.885,22.181,0.085,0.831
2013-10-27 05:03:00,0.251,2,0.233,18.869,0.038,0.873
2014-08-20 04:45:00,0.624,2,0.599,16.047,0.041,0.813
2014-01-09 16:25:00,0.325,2,0.416,17.416,0,0.502
2013-05-25 05:57:00,0.4,2,0.387,18.659,0.051,0.935
2014-05-28 21:56:00,0.668,3,0.559,17.061,0.147,0.845
2013-09-05 14:37:00,0.688,0,0.745,13.654,0.135,0.47
2014-12-11 02:40:00,0.405,2,0.171,20.07,0.284,0.504
2014-04-03 19:22:00,0.475,2,0.491,15.818,0.174,0.512
2013-03-28 05:43:00,0.322,3,0.223,17.202,0.329,0.82
2014-05-23 06:18:00,0.467,2,0.544,17.44,0.049,0.838
2013-11-20 17:03:00,0.307,3,0.474,17.282,0.03,1.003
2013-08-07 06:58:00,0.632,0,0.667,13.81,0.508,0.578
2013-04-06 22:07:00,0.172,2,0.242,13.639,0.273,0.657
2014-06-10 08:58:00,0.638,3,0.403,18.351,0.183,0.667
2014-12-26 15:17:00,0.36,3,0.26,18.905,0.374,0.393
2014-02-04 05:16:00,0.323,2,0.243,15.697,0.138,0.394
2013-03-04 08:13:00,0.548,3,0.166,19.119,0.44,0.886
2013-08-31 10:56:00,0.762,3,0.699,14.069,0.466,0.658
2013-02-05 14:08:00,0.467,3,0.279,22.253,0.157,0.853
2013-11-30 17:24:00,0,3,0.495,16.095,0.128,0.643
2013-04-10 19:15:00,0.487,2,0.479,18.866,0.238,0.504
2014-06-30 23:53:00,0.61,2,0.614,21.364,0.329,0.238
2014-04-25 14:48:00,0.678,2,0.482,15.043,0.201,0.462
2014-02-04 01:47:00,0.245,2,0.271,19.218,0.606,0.383
2013-03-30 20:31:00,0.25,3,0.14,15.182,0.28,0.532
2013-06-01 09:38:00,0.555,2,0.564,13.077,0.178,0.549
2014-05-29 07:02:00,0.443,2,0.575,13.178,0.135,0.735
2014-11-21 12:50:00,0.392,2,0.399,19.019,0.229,0.434
2014-11-06 17:42:00,0.346,0,0.504,16.902,0.228,0.467
2014-05-29 16:36:00,0.762,2,0.634,15.007,0.419,0.5
2014-09-12 10:51:00,0.723,2,0.605,19.603,0.382,0.779
2013-04-02 20:16:00,0.322,2,0.335,14.943,0.083,0.255
2013-02-13 02:21:00,0,2,0.067,20.614,0.297,0.248
2014-09-20 09:26:00,1.073,2,0.628,16.484,0.401,0.525
2013-09-10 20:10:00,0.737,0,0.421,17.014,0.31,0.878
2014-06-11 07:10:00,0.295,2,0.482,17.942,0.001,0.767
2014-06-18 21:22:00,0.617,2,0.505,16.436,0.319,0.41
2013-09-18 08:33:00,0.738,2,0.557,15.979,0.056,1.073
2014-04-06 20:26:00,0.426,3,0.388,17.216,0.246,0.591
2014-03-19 09:31:00,0.527,2,0.457,19.348,0,0.872
2013-11-02 15:26:00,0.297,0,0.158,21.05,0.146,0.817
2013-07-21 11:53:00,0.717,2,0.679,13.243,0.351,0.983
2014-10-10 13:43:00,0.695,2,0.681,15.593,0.06,0.304
2013-04-05 03:26:00,0.219,3,0.21,20.24,0.387,0.944
2013-09-21 23:00:00,0.468,2,0.575,21.453,0.104,0.903
2013-05-25 18:59:00,0.874,3,0.647,16.301,0.076,0.487
2013-02-16 19:17:00,0.296,2,0.254,15.735,0.208,0.434
2013-07-16 00:33:00,0.828,2,0.711,14.144,0.005,0.806
2013-02-15 01:37:00,0.029,2,0.184,16.517,0.122,1.11
2013-11-16 10:35:00,0.162,2,0.195,20.873,0.338,0.544
2013-08-22 16:03:00,0.841,2,0.723,20.526,0.481,0.45
2013-04-11 02:02:00,0.407,2,0.366,22.02,0.078,0.533
2014-08-31 09:31:00,0.657,2,0.559,22.586,0.23,0.774
2013-05-11 12:00:00,0.637,2,0.709,17.361,0.246,0.228
2013-12-11 06:44:00,0.51,0,0.608,14.878,0.467,1.018
2014-04-19 14:27:00,0.653,3,0.718,19.112,0.409,0.208
2013-01-28 12:16:00,0.056,3,0.208,17.904,0.128,0.433
2013-12-04 06:05:00,0.272,2,0.332,17.547,0.076,0.932
2014-05-08 23:42:00,0.642,2,0.315,19.874,0,0.814
2013-11-10 17:08:00,0.369,2,0.364,16.546,0.204,0.502
2013-08-29 17:28:00,0.646,2,0.674,21.912,0.034,0.989
2014-04-05 23:10:00,0.459,3,0.324,17.579,0.291,0.777
2014-03-24 13:36:00,0.601,2,0.436,15.74,0.294,0.696
2014-04-01 21:59:00,0.314,2,0.335,13.315,0.196,0.4
2015-01-03 10:19:00,0.163,0,0.227,14.803,0.061,0.937
2013-09-09 07:52:00,0.53,2,0.416,19.244,0.149,0.718
2014-12-22 04:18:00,0.341,0,0.386,14.374,0.145,1.074
2014-05-23 14:38:00,0.603,2,0.753,18.822,0.294,0.47
2014-12-09 00:12:00,0.411,2,0.324,13.707,0.304,0.845
2013-01-27 13:31:00,0.054,2,0.142,19.554,0.383,0.493
2013-03-15 00:17:00,0.383,3,0.344,22.974,0,1.076
2014-01-02 16:56:00,0.343,2,0.25,18.045,0.04,0.5
2014-10-25 04:24:00,0.384,2,0.447,15.07,0,1.157
2013-12-04 14:22:00,0.197,3,0.478,21.864,0.353,0.128
2014-06-26 18:48:00,0.83,2,0.501,21.399,0.283,0.51
2013-02-04 23:16:00,0.011,3,0.136,21.938,0.079,1.539
2013-08-01 03:59:00,0.726,2,0.769,15.375,0,0.384
2014-02-17 04:47:00,0.175,2,0.122,15.695,0.099,0.543
2013-08-29 07:12:00,0.696,3,0.786,13.038,0.44,0.813
2014-12-16 21:55:00,0.7,2,0.254,15.384,0.124,0.561
2014-04-15 13:59:00,0.416,2,0.402,17.772,0.172,0.384
2014-07-06 18:59:00,1.338,2,0.843,16.687,0.363,0.299
2014-06-15 05:22:00,0.557,2,0.493,15.295,0.195,0.441
2014-08-31 07:13:00,0.655,2,0.629,16.485,0.207,0.877
2013-08-21 08:58:00,0.735,2,0.649,19.56,0.159,0.358
2013-06-27 13:52:00,0.66,3,0.701,14.278,0.267,0.695
2013-07-01 23:36:00,0.689,2,0.645,16.304,0.01,0.644
2014-03-04 01:15:00,0.373,2,0.42,15.32,0.342,0.615
2013-12-07 23:38:00,0.286,2,0.285,13.342,0.115,0.805
2014-05-21 00:44:00,0.58,3,0.381,16.82,0.011,0.89
2013-11-19 15:23:00,0.553,3,0.384,13.132,0.125,0.616
2014-08-03 04:43:00,0.613,2,0.615,17.837,0.302,0.764
2014-03-02 08:47:00,0.143,2,0.041,18.755,0.289,0.524
2014-07-20 17:15:00,0.787,2,0.701,16.835,0.669,0.686
2013-07-21 01:28:00,0.476,2,0.541,22.747,0.27,0.347
2013-09-28 17:37:00,0.653,2,0.738,20.373,0.236,0.796
2013-01-20 13:50:00,0.276,2,0.188,19.51,0.251,0.505
2014-08-26 04:47:00,0.398,2,0.285,18.898,0,0.858
2013-04-27 23:48:00,0.68,3,0.872,14.074,0.094,0.907
2013-05-16 12:28:00,0.576,2,0.521,20.28,0.089,0.834
2013-04-29 07:56:00,0.57,3,0.541,16.164,0.045,1.085
2014-01-05 01:24:00,0.405,2,0.686,21.707,0.023,0.685
2014-03-31 20:28:00,0.328,2,0.404,21.852,0.67,0.426
2013-04-21 19:22:00,0.834,2,0.655,17.824,0.317,0.189
2013-10-30 07:45:00,0.444,2,0.362,22.306,0.231,0.697
2013-12-23 09:48:00,0.303,2,0.162,22.096,0.239,0.865
2013-11-22 12:23:00,0.398,2,0.251,18.047,0,0.399
2014-05-01 23:35:00,0.461,2,0.423,21.894,0.17,0.824
2014-08-08 13:22:00,0.859,3,0.683,18.459,0.525,0.431
2013-12-14 02:22:00,0.378,3,0.323,15.942,0.11,0.68
2014-06-24 12:59:00,0.682,2,0.57,16.676,0.173,0.629
2014-01-26 16:23:00,0,3,0.202,18.686,0.159,0.782
2013-05-14 00:00:00,0.642,3,0.518,20.133,0.041,0.475
2013-11-22 21:05:00,0.414,2,0.275,15.57,0.207,0.489
2014-09-09 10:07:00,0.831,3,0.738,15.577,0.27,0.735
2013-08-09 05:38:00,0.669,2,0.441,18.464,0.113,0.764
2014-12-25 15:40:00,0.295,3,0.601,21.647,0.178,0.63
2014-07-08 22:17:00,0.416,2,0.684,20.302,0.294,0.945
2013-07-05 01:10:00,0.599,2,0.572,15.265,0,0.613
2014-01-03 22:30:00,0.406,3,0.488,17.414,0.164,0.847
2014-07-12 07:16:00,0.916,2,0.76,19.817,0,0.759
2014-06-04 10:09:00,0.696,3,0.606,14.288,0.319,0.825
2013-12-31 15:45:00,0.275,0,0.408,22.278,0.473,0.537
2014-08-18 03:39:00,0.576,2,0.612,22.673,0,0.68
2013-11-25 18:27:00,0.546,0,0.394,17.316,0.098,0.906
2014-05-27 13:49:00,0.315,3,0.496,21.226,0.059,0.736
2013-02-05 10:33:00,0.112,3,0.093,21.418,0.017,0.931
2013-06-04 00:56:00,0.683,2,0.647,19.109,0.217,0.744
2014-07-02 01:35:00,0.63,2,0.565,15.524,0.119,0.387
2013-11-20 02:51:00,0.528,3,0.381,13.886,0.211,0.945
2013-02-06 12:01:00,0.239,3,0.245,22.717,0.215,0.945
2014-08-02 18:49:00,0.974,2,0.708,19.294,0.212,0.422
2013-12-31 14:16:00,0.686,0,0.429,20.297,0.5,0.936
2014-10-11 22:41:00,0.44,2,0.396,20.672,0.181,0.593
2013-11-05 09:15:00,0.377,2,0.368,20.555,0.19,0.435
2014-03-20 06:36:00,0.457,2,0.402,15.536,0,0.827
2014-12-14 05:31:00,0.26,3,0.495,15.285,0.211,0.926
2013-11-15 14:25:00,0.448,2,0.34,21.801,0.581,0.286
2014-08-16 03:38:00,0.635,0,0.711,19.253,0.158,0.822
2013-06-19 04:22:00,0.506,2,0.527,14.892,0.08,0.041
2013-07-24 01:05:00,0.941,2,0.852,17.007,0,0.789
2014-09-16 15:45:00,0.976,2,0.784,16.476,0.165,0.379
2014-09-20 06:56:00,0.555,2,0.39,21.442,0.464,0.478
2013-04-28 04:17:00,0.463,2,0.465,20.134,0.067,0.822
2014-09-23 16:25:00,0.499,0,0.479,18.476,0.365,0.865
2014-12-10 23:56:00,0.241,2,0,13.449,0.523,0.406
2013-01-26 10:48:00,0.125,3,0,21.287,0.119,0.217
2013-10-04 00:00:00,0.218,2,0.688,16.834,0.107,0.881
2014-02-10 18:19:00,0.64,2,0.393,14.302,0.1,0.363
2013-10-13 06:57:00,0.434,2,0.446,14.516,0,0.793
2014-08-05 16:05:00,0.726,2,0.863,21.131,0.187,0.458
2014-11-15 07:06:00,0.223,2,0.358,16.777,0.077,0.835
2013-09-23 14:51:00,0.625,3,0.611,15.064,0.256,0.421
2013-06-28 10:23:00,0.523,2,1.07,22.943,0.27,0.338
2013-06-11 12:48:00,0.822,3,0.744,15.684,0.473,0.128
2014-12-14 13:43:00,0.232,3,0.372,21.814,0.285,0.713
2013-01-27 20:49:00,0.016,2,0.078,15.655,0.22,0.479
2014-04-15 06:04:00,0.359,2,0.629,18.406,0.464,0.586
2013-04-18 02:32:00,0.326,2,0.26,16.834,0.185,0.844
2013-01-12 22:33:00,0.119,2,0.003,14.717,0.464,0.329
